Matthew	Mat	1	1	23	ϪⲈ ⲈⲒⲤⲦⲠⲀⲢⲐⲈⲚⲞⲤ ⲚⲀⲰ ⲚⲤϪⲠⲞ ⲚⲞⲨϢⲎⲢⲈ ⲚⲤⲈⲘⲞⲨⲦⲈ ⲈⲠⲈϤⲢⲀⲚ ϪⲈ ⲈⲘⲘⲀⲚⲞⲨⲎⲖ ⲈⲦⲈ ⲠⲀⲒ ⲠⲈ ⲚϢⲀⲨⲞⲨⲀϨⲘⲈϤ ϪⲈ ⲠⲚⲞⲨⲦⲈ ⲚⲘⲘⲀⲚ.
Matthew	Mat	1	1	24	ⲀϤⲦⲰⲞⲨⲚ ⲆⲈ ⲚϬⲒ ⲒⲰⲤⲎⲪ ⲈϤⲚⲔⲞⲦⲔ ⲀϤⲈⲒⲢⲈ ⲔⲀⲦⲀ ⲐⲈ ⲚⲦⲀϤϨⲰⲚ ⲈⲦⲞⲞⲦϤ ⲚϬⲒ ⲠⲀⲄⲄⲈⲖⲞⲤ ⲘⲠϪⲞⲈⲒⲤ. ⲀϤϪⲒ ⲘⲘⲀⲢⲒⲀ ⲦⲈϤⲤϨⲒⲘⲈ.
Matthew	Mat	1	1	25	ⲘⲠⲈϤⲤⲞⲨⲰⲚⲤ ϢⲀⲚⲦⲈⲤϪⲠⲞ ⲘⲠⲈⲤϢⲎⲢⲈ. ⲀϤⲘⲞⲨⲦⲈ ⲈⲠⲈϤⲢⲀⲚ ϪⲈ ⲒⲎⲤⲞⲨⲤ.
Matthew	Mat	1	2	1	ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲚⲦⲈⲢⲞⲨϪⲠⲞϤ ϨⲢⲀⲒ ϨⲚ ⲂⲎⲐⲖⲈⲈⲘ ⲚⲦⲈ ϮⲞⲨⲆⲀⲒⲀ ϨⲚ ⲚⲈϨⲞⲞⲨ ⲚϨⲎⲢⲰⲆⲎⲤ ⲠⲢⲢⲞ. ⲈⲒⲤ ϨⲈⲚⲘⲀⲄⲞⲤ ⲀⲨⲈⲒ ⲈⲂⲞⲖ ϨⲚ ⲚⲈⲘⲀⲚϢⲀ ⲈϨⲢⲀⲒ ⲈⲐⲒⲈⲢⲞⲤⲞⲖⲨⲘⲀ. ⲈⲨϪⲰ ⲘⲘⲞⲤ.
Matthew	Mat	1	2	2	ϪⲈ ⲈϤⲦⲰⲚ ⲠⲢⲢⲞ ⲚⲚⲒⲞⲨⲆⲀⲒ ⲚⲦⲀⲨϪⲠⲞϤ. ⲀⲚⲚⲀⲨ ⲄⲀⲢ ⲈⲠⲈϤⲤⲒⲞⲨ ϨⲚ ⲚⲈⲘⲀⲚϢⲀ ⲀⲚⲈⲒ ⲈⲞⲨⲰϢⲦ ⲚⲀϤ.
Matthew	Mat	1	2	3	ⲀϤⲤⲰⲦⲘ ⲆⲈ ⲚϬⲒ ϨⲎⲢⲰⲆⲎⲤ ⲠⲢⲢⲞ. ⲀϤϢⲦⲞⲢⲦⲢ ⲈⲘⲀⲦⲈ ⲘⲚ ⲐⲒⲈⲢⲞⲤⲞⲖⲨⲘⲀ ⲦⲎⲢⲤ ⲚⲘⲘⲀϤ.
Matthew	Mat	1	2	4	ⲀϤⲤⲰⲞⲨϨ ⲈϨⲞⲨⲚ ⲚⲚⲀⲢⲬⲒⲈⲢⲈⲨⲤ ⲦⲎⲢⲞⲨ ⲘⲚ ⲚⲈⲄⲢⲀⲘⲘⲀⲦⲈⲨⲤ ⲘⲠⲖⲀⲞⲤ. ⲀϤϢⲒⲚⲈ ⲈⲂⲞⲖ ϨⲒⲦⲞⲞⲦⲞⲨ ϪⲈ ⲈⲨⲚⲀϪⲠⲞ ⲘⲠⲈⲬⲢⲒⲤⲦⲞⲤ ⲦⲰⲚ.
Matthew	Mat	1	2	5	ⲚⲦⲞⲞⲨ ⲆⲈ ⲠⲈϪⲀⲨ ⲚⲀϤ ϪⲈ ϨⲢⲀⲒ ϨⲚ ⲂⲎⲐⲖⲈⲈⲘ ⲚⲦⲈϮⲞⲨⲆⲀⲒⲀ. ⲈϤⲤⲎϨ ⲄⲀⲢ ⲚⲦⲈⲒϨⲈ ϨⲒⲦⲘ ⲠⲈⲠⲢⲞⲪⲎⲦⲎⲤ.
Matthew	Mat	1	2	6	ϪⲈ ⲚⲦⲞ ϨⲰⲰⲦⲈ ⲂⲎⲐⲖⲈⲈⲘ ⲠⲔⲀϨ ⲚⲒⲞⲨⲆⲀ ⲚⲦⲈϪⲞⲖϨ ⲀⲚ ϨⲚ ⲚϨⲎⲄⲈⲘⲰⲚ ⲚⲒⲞⲨⲆⲀ. ϤⲚⲎⲨ ⲄⲀⲢ ⲈⲂⲞⲖ ⲚϨⲎⲦⲈ ⲚϬⲒ ⲞⲨϨⲎⲄⲞⲨⲘⲈⲚⲞⲤ. ⲠⲀⲒ ⲈⲦⲚⲀⲘⲞⲞⲚⲈ ⲘⲠⲀⲖⲀⲞⲤ ⲠⲒⲤⲢⲀⲎⲖ.
Matthew	Mat	1	2	7	ⲦⲞⲦⲈ ϨⲎⲢⲰⲆⲎⲤ ⲀϤⲘⲞⲨⲦⲈ ⲈⲘⲘⲀⲄⲞⲤ ⲚϪⲒⲞⲨⲈ ⲀϤϢⲒⲚⲈ ⲈⲂⲞⲖ ϨⲒⲦⲞⲞⲦⲞⲨ ⲚⲤⲀⲠⲈⲨⲞⲈⲒϢ ⲘⲠⲤⲒⲞⲨ ⲚⲦⲀϤⲞⲨⲰⲚϨ ⲈⲂⲞⲖ.
